"legal_entity_id","division_id","division_name","division_type","division_phone","division_email","residence_area","residence_gromada_name","residence_gromada_koatuu","residence_region","residence_settlement_type","residence_settlement","residence_settlement_koatuu","residence_addresses","location","lat","lng"
"cab1001b-d403-42ed-9837-ff35021b0e15","ae77f29a-1d7b-4584-bcc1-a875fa45d2a3","Амбулаторія загальної практики – сімейної медицини с. Котівка","Амбулаторія","+380972059622","c.kotivka@gmail.com","ТЕРНОПІЛЬСЬКА","КОПИЧИНЕЦЬКА","6121610400","ЧОРТКІВСЬКИЙ","село","КОТІВКА","6121682701","ТЕРНОПІЛЬСЬКА область, ЧОРТКІВСЬКИЙ район, село КОТІВКА, вулиця Шевченка, 129","01010000004D9F1D705DE939405EF6EB4E778A4840","49.081766","25.911582"
"a747e43e-f0a8-4a38-89ac-73e47067c66a","ae75bc82-ad80-426d-8039-6602caa6bd8b","Золотобалківська сільська лікарська амбулаторія","Амбулаторія","+380981232960, +380673882448","zbalkalikar@ukr.net","ХЕРСОНСЬКА","НОВООЛЕКСАНДРІВСЬКА","6524183900","БЕРИСЛАВСЬКИЙ","село","ЗОЛОТА БАЛКА","6524182001","ХЕРСОНСЬКА область, БЕРИСЛАВСЬКИЙ район, село ЗОЛОТА БАЛКА, вулиця Лікарняна, 1","0101000000DBF97E6ABC9C47400B24287E8CC94040","47.2245","33.5746"
"db012b24-82d6-4cd9-a088-8be1084d8b9a","ae74527c-ed3a-4067-a32c-172bfebe191d","ФАП с. Рудка (АЗПСМ м. Гребінка)","ФАП","+380960241551, +380960241551","tetynaopruhko1984@gmail.com","ПОЛТАВСЬКА","ГРЕБІНКІВСЬКА","5320810100","ЛУБЕНСЬКИЙ","село","РУДКА","5320884601","ПОЛТАВСЬКА область, ЛУБЕНСЬКИЙ район, село РУДКА, вулиця ,","010100000000000000000000000000000000000000","49.992087","32.948572"
"a6a59f91-5023-4077-8a83-7dff8b84527d","ae6f4a4f-ccc4-4c22-be3c-dc8822421187","Фельдшерський пункт с.Шустівці","Місце провадження діяльності","+380384996178","kp.centr@ukr.net","ХМЕЛЬНИЦЬКА","ОРИНИНСЬКА","6822485700","КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКИЙ","село","ШУСТІВЦІ","6822489801","ХМЕЛЬНИЦЬКА область, КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКИЙ район, село ШУСТІВЦІ, вулиця Перемоги, 7","0101000000C7F484251E403A40207EFE7BF0584840","48.694839","26.25046"
"ae047277-a88e-4a95-ba6a-1a78f4b8d439","ae5f2c16-830a-4f48-8e0a-6b2e7e7bb624","Шестірнянська амбулаторія загальної практики сімейної медицини","Амбулаторія","+380968399058","olgaseveleva771@gmail.com","ДНІПРОПЕТРОВСЬКА","ШИРОКІВСЬКА","1225855100","ШИРОКІВСЬКИЙ","село","ШЕСТІРНЯ","1225887701","ДНІПРОПЕТРОВСЬКА область, ШИРОКІВСЬКИЙ район, село ШЕСТІРНЯ, вулиця Українська, 62","01010000001747E5266AA54040E8887C9752C54740","47.541583","33.292302"
"49bb9544-9c85-4e97-b851-61d08bcda05e","ae52acba-a990-444c-83e7-d1778e02991f","Амбулаторія загальної практики сімейної медицини села Мигія","Амбулаторія","+380989267472","PR_AZPSM_MIGIYA@UKR.NET","МИКОЛАЇВСЬКА","МИГІЇВСЬКА","4825485100","ПЕРВОМАЙСЬКИЙ","село","МИГІЯ","4825485101","МИКОЛАЇВСЬКА область, ПЕРВОМАЙСЬКИЙ район, село МИГІЯ, вулиця Туристична, 34","0101000000232D95B72304484051F701486DF23E40","48.03234","30.94698"
"b7b21b8f-222b-4c1e-b83c-01cf5a2d83d8","ae512889-62db-4d61-b011-7aeeac52d7bd","Оленівський фельдшерський пункт","ФАП","+380967443400","borznacpmsd@ukr.net","ЧЕРНІГІВСЬКА","БОРЗНЯНСЬКА","7420810100","НІЖИНСЬКИЙ","село","ОЛЕНІВКА","7420884401","ЧЕРНІГІВСЬКА область, НІЖИНСЬКИЙ район, село ОЛЕНІВКА, вулиця Шевченка, 88","0101000000FA6D3E6480274040F678C663ABA04940","51.030566","31.883862"
"8484ba28-1f54-4bc8-993b-319f1830aa08","ae3e6531-6a6b-4b39-8337-fedaaab2c40f","Корчицька АЗПСМ","Амбулаторія","+380961706388","korchyk_azpsm@meta.ua","ХМЕЛЬНИЦЬКА","МИХАЙЛЮЦЬКА","6825584600",NULL,"село","КОРЧИК","6825583201","ХМЕЛЬНИЦЬКА область, село КОРЧИК, вулиця Миру, 33","010100000079944A7842233B40CE52B29C842A4940","50.332172","27.137733"
"684466c7-2512-4aad-872d-363dd41d5dca","ae342cc4-143b-43ea-acd4-117d6f2f7573","Пункт здоров'я с.Фрага","ФАП","+380343522290","roh_cpmsa.fraga@ukr.net","ІВАНО-ФРАНКІВСЬКА","РОГАТИНСЬКА","2624410100","ІВАНО-ФРАНКІВСЬКИЙ","село","ФРАГА","2624486501","ІВАНО-ФРАНКІВСЬКА область, ІВАНО-ФРАНКІВСЬКИЙ район, село ФРАГА, вулиця Миру, 4а","0101000000BBF8911106703840B91C0AFA66BC4840","49.4718926","24.4375926"
"ea6410e9-738f-4b9f-bb9d-a9ffee839225","ae30bcf7-c79b-4785-b345-76cf1134f162","ПЗ с. Оріхівка","Філія (інший відокремлений підрозділ)","+380503044224","manzhos.yul26@ukr.net","ПОЛТАВСЬКА","ЛУБЕНСЬКА","5310700000","ЛУБЕНСЬКИЙ","село","ОРІХІВКА","5322885301","ПОЛТАВСЬКА область, ЛУБЕНСЬКИЙ район, село ОРІХІВКА, вулиця Агромістечко, 3","0101000000FBE769C020A34040362383DC45FC4840","49.970882","33.274437"
"dd25f6e5-afb8-43b5-b90a-72630bfca301","ae22f263-b2f9-4bad-a3af-7329f597f130","місце надання послуг  1","Місце провадження діяльності","+380352525929","toktd@ukr.net","ТЕРНОПІЛЬСЬКА","ВЕЛИКОГАЇВСЬКА","6125281700",NULL,"село","ВЕЛИКІ ГАЇ","6125281701","ТЕРНОПІЛЬСЬКА область, село Великі Гаї, вулиця Підлісна, 26а","010100000069A9BC1DE19C39405F29CB10C7C24840","49.5217","25.61281"
"d09bdaa5-5360-479e-9039-65aff1560042","ae22dc4e-bc2e-4588-bb1e-db54095935b3","Гмирянська сільська лікарська амбулаторія загальної практики - сімейної медицини","Амбулаторія","+380463326445","gmyr.ambul@gmail.com","ЧЕРНІГІВСЬКА","ІЧНЯНСЬКА","7421710100","ПРИЛУЦЬКИЙ","село","ГМИРЯНКА","7421782801","ЧЕРНІГІВСЬКА область, ПРИЛУЦЬКИЙ район, село ГМИРЯНКА, вулиця Миру, 79","01010000009FAF592E1B37404010768A5583664940","50.800883","32.430517"
"1b17b36e-1543-4d11-9846-8d9a033bf1ef","ae18532d-b12e-4b38-9caf-75b0c5de6427","ФАП с. Степанки","ФАП","+380674305619","mk_luchinets_azpsm@ukr.net","ВІННИЦЬКА","МУРОВАНОКУРИЛОВЕЦЬКА","0522855100","МОГИЛІВ-ПОДІЛЬСЬКИЙ","село","СТЕПАНКИ","0522887801","ВІННИЦЬКА область, МОГИЛІВ-ПОДІЛЬСЬКИЙ район, село СТЕПАНКИ, вулиця Соборна, 1","01010000002575029A08DB3B405EBA490C02634840","48.7735","27.8556"
"41b3c678-4296-4880-adbb-f50eb10657d0","ae0b06a1-fbca-4a2e-803d-4693a8298611","Амбулаторія загальної практики-сімейної медицини №8 с.Зміїнець (КП ""МО ЛМТГ"")","Амбулаторія","+380332741447","kzlcpmsd2@gmail.com","ВОЛИНСЬКА","ЛУЦЬКА","0710100000","ЛУЦЬКИЙ","село","ЗМІЇНЕЦЬ","0722883703","ВОЛИНСЬКА область, ЛУЦЬКИЙ район, село ЗМІЇНЕЦЬ, вулиця Медична, 23-б","0101000000613255302A493940FC1873D712624940","50.7662","25.2858"
"4fbeb5f4-e522-49b0-a516-a842fed6d5b9","ae03a736-a2d7-46e3-96cb-7dfdbf81e254","Шклинська АЗПСМ","Амбулаторія","+380962526262","azpsmshklun@gmail.com","ВОЛИНСЬКА","ГОРОДИЩЕНСЬКА","0722881700","ЛУЦЬКИЙ","село","ШКЛИНЬ","0720889201","ВОЛИНСЬКА область, ЛУЦЬКИЙ район, село ШКЛИНЬ, вулиця Центральна, 58","01010000001B2FDD240601394060E5D022DB494940","50.577","25.004"
"b0b75564-f3ae-4711-b0e1-76bd8e397687","adfe25f9-cc0f-4130-8854-49d01cf2b5af","Амьбулаторія моно-практики с.Ремезівці","Амбулаторія","+380507472924","remezivci_amb@ukr.net","ЛЬВІВСЬКА","ПОМОРЯНСЬКА","4621855600","ЗОЛОЧІВСЬКИЙ","село","РЕМЕЗІВЦІ","4621886101","ЛЬВІВСЬКА область, ЗОЛОЧІВСЬКИЙ район, село РЕМЕЗІВЦІ, вулиця Млинська, 2А","0101000000FFB27BF2B0E038403F575BB1BFDC4840","49.7246","24.8777"
"baef2a79-8afe-40e1-9ccd-81d608f634d5","ade247be-f63a-4014-9990-0c2955025bd9","Амбулаторія ЗПСМ с. Пушкарівка (КНП ""Верхньодніпровський ЦПМСД"" ВМР)","Амбулаторія","+380501895569","pushka_azpsm@i.ua","ДНІПРОПЕТРОВСЬКА","ВЕРХНЬОДНІПРОВСЬКА","1221010100","КАМ’ЯНСЬКИЙ","село","ПУШКАРІВКА","1221087701","ДНІПРОПЕТРОВСЬКА область, КАМ’ЯНСЬКИЙ район, село ПУШКАРІВКА, вулиця Центральна, 22 в","0101000000304CA60A4625414096B20C71AC534840","48.6537","34.2912"
"af29bc4a-f7d2-46d7-81bf-4314f5eec118","add604f0-e67a-43b2-ad7b-13dce398a215","Крошня","Філія (інший відокремлений підрозділ)","+380980463303, +380412463303","info@asklepiy.com","ЖИТОМИРСЬКА","ОЛІЇВСЬКА","1822085600","Житомирський","село","ОЛІЇВКА","1822085601","ЖИТОМИРСЬКА область, Житомирський район, село Оліївка, вулиця Євгена Рихліка, 11А","0101000000D36A48DC63A93C40087250C24C234940","50.27578","28.66168"
"a77247e7-487c-4096-bfff-7089fcb081f1","adc83e33-0851-4e99-af42-6f26e75095ea","ФАП с. Рунгури","ФАП","+380343396603","pmp_amb@i.ua","ІВАНО-ФРАНКІВСЬКА","ПЕЧЕНІЖИНСЬКА","2623255700",NULL,"село","РУНГУРИ","2623285201","ІВАНО-ФРАНКІВСЬКА область, село РУНГУРИ, вулиця Шевченка  , 80 б","01010000004EEFE2FDB8DD3840E947C329733D4840","48.480077","24.866104"
"7c3cbac5-9814-40b3-98d5-7c672b430470","adc290a2-3de3-4995-ab99-0dfe2e58f1a4","Фельдшерсько Акушерський Пункт с. Розкопинці","ФАП","+380987565125","rozkopuntsi@ukr.net","ЧЕРНІВЕЦЬКА","СОКИРЯНСЬКА","7324010100","ДНІСТРОВСЬКИЙ","село","РОЗКОПИНЦІ","7324081502","ЧЕРНІВЕЦЬКА область, ДНІСТРОВСЬКИЙ район, село РОЗКОПИНЦІ, вулиця Лісова, 70 А","01010000005396218E75713B4055302AA913404840","48.5472601","27.2415127"
"8375855d-2a09-40d1-856c-e2f8798d9c78","af315d9c-9e04-4c01-b06b-667d77c3842c","ФАП с.Змієнкове","ФАП","+380979753618","cpmsd_chorn@ukr.net","ОДЕСЬКА","ЧОРНОМОРСЬКА","5122755900","ОДЕСЬКИЙ","село","ЗМІЄНКОВЕ (ГВАРДІЙСЬКЕ)","5122755903","ОДЕСЬКА область, ОДЕСЬКИЙ район, село ЗМІЄНКОВЕ (ГВАРДІЙСЬКЕ), вулиця Миру, 6","0101000000B01BB62DCAF43E408EE9094B3C4C4740","46.59559","30.95621"
"d1db3d4b-c244-419e-8c3f-638d2fa22809","af297f03-378c-4637-87d7-4dcf4b0a45e5","Рудосільська амбулаторія загальної практики-сімейної медицини","Амбулаторія","+380456956664","vol_cpmsd@ukr.net","КИЇВСЬКА","ВОЛОДАРСЬКА","3221655100",NULL,"село","РУДЕ СЕЛО","3221687201","КИЇВСЬКА область, село РУДЕ СЕЛО, вулиця Грицюка, 31","01010000003480B74082B63D40859675FF58C04840","49.502716","29.712925"
"ac2fc3e8-c064-463b-8fdc-84a8b4759bf5","af230c5e-bfbb-4e05-9827-831a6e92db74","Китайгородська амбулаторія загальної практики сімейної медицини","Амбулаторія","+380961070756, +380961070756","kutaigorodazpsm+1@ukr.net","ВІННИЦЬКА","ТРОСТЯНЕЦЬКА","0524155100","ГАЙСИНСЬКИЙ","село","КИТАЙГОРОД","0524184804","ВІННИЦЬКА область, ГАЙСИНСЬКИЙ район, село КИТАЙГОРОД, вулиця Центральна, 53","010100000000000000000000000000000000000000","48.9650563","29.4953601"
"c0eca8b3-bdea-468d-87d3-51ac27c26881","af1edc7b-aa0f-47dc-9a32-d911a73140cc","Ступнівська АЗПСМ","Амбулаторія","+380974229535","stupnopmd@ukr.net","РІВНЕНСЬКА","МІЗОЦЬКА","5622655400",NULL,"село","СТУПНО","5622685701","РІВНЕНСЬКА область, село СТУПНО, вулиця Шкільна, 2","0101000000F3E505D8473F3A407AFCDEA63F4F4940","50.61913","26.24719"
"90281263-d8c1-4c3e-a721-fb3d09bce5b6","af19138b-12d1-4035-9493-58a4ff11ef2c","Амбулаторія загальної практики-сімейної медицини с.Кам'яниця","Амбулаторія","+380956282452","azpsmKamyanucy@i.ua","ЗАКАРПАТСЬКА","ОНОКІВСЬКА","2124884800","УЖГОРОДСЬКИЙ","село","КАМ'ЯНИЦЯ","2124882901","ЗАКАРПАТСЬКА область, УЖГОРОДСЬКИЙ район, село КАМ'ЯНИЦЯ, вулиця Ужанська, 36а","01010000006519E2581767364039D6C56D34584840","48.6891","22.4027"
"5b6c9d4b-c295-403b-8695-c732d9e9a680","af01a355-64f7-44aa-9c25-e917dc242206","Веснянська амбулаторія загальної практики - сімейної медицини","Амбулаторія","+380385477135","vesnjnka-azpsm@ukr.net","ХМЕЛЬНИЦЬКА","СТАРОКОСТЯНТИНІВСЬКА","6810800000","СТАРОКОСТЯНТИНІВСЬКИЙ","село","ВЕСНЯНКА","6824281701","ХМЕЛЬНИЦЬКА область, СТАРОКОСТЯНТИНІВСЬКИЙ район, село ВЕСНЯНКА, вулиця Шкільна, 73/1","01010000006D1B4641F0503B403DB7D09508DC4840","49.719012","27.316166"
"aaafac65-c0ec-4878-8a52-f00aa2a003e8","aeffd2d5-f520-4140-9519-6b9bb854488f","Пункт ПББ Турбів Відділення ЕМД №2","Місце провадження діяльності","+380432329301","med_katastrof@ukr.net","ВІННИЦЬКА","ТУРБІВСЬКА","0522255500","ВІННИЦЬКИЙ","село","НОВА ПРИЛУКА","0522284001","ВІННИЦЬКА область, ВІННИЦЬКИЙ район, село НОВА ПРИЛУКА, вулиця Травнева, 4","0101000000E2EA0088BBB63C40F052EA9271AE4840","48.819289","28.879924"
"a6a59f91-5023-4077-8a83-7dff8b84527d","aee78140-989e-4c04-975e-938e967d4f7d","Фельдшерський пункт с.Колодіївка","Місце провадження діяльності","+380384996178","kp.centr@ukr.net","ХМЕЛЬНИЦЬКА","КИТАЙГОРОДСЬКА","6822483900","КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКИЙ","село","КОЛОДІЇВКА","6822484101","ХМЕЛЬНИЦЬКА область, КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКИЙ район, село КОЛОДІЇВКА, вулиця Центральна, 42","0101000000207A522635EC3A40075DC2A1B74E4840","48.614979","26.922686"
"23ec607d-51ac-427a-b3f9-0c6cb12e62f7","aecd0ac5-0f5a-477b-bcdd-6fe8eb7ae36c","ФП с.Шостакове","ФАП","+380987057592","katercentr@gmail.com","ЧЕРКАСЬКА","КАТЕРИНОПІЛЬСЬКА","7122255100","ЗВЕНИГОРОДСЬКИЙ","село","ШОСТАКОВЕ","7122287801","ЧЕРКАСЬКА область, ЗВЕНИГОРОДСЬКИЙ район, село ШОСТАКОВЕ, вулиця Центральна, 37","01010000009B745B2217F83E40A298BC0166724840","48.893738","30.969103"
"5ea33eee-ea5b-4751-b7ce-4ea065b8f605","aec4dd7e-fd25-45db-9646-2a30dddd1992","Яблунська амбулаторія загальної практики сімейної медицини КНП 'Центру первинної медичної допомоги' Богородчанської селищної ради","Амбулаторія","+380347165312","azpsm.ya@gmail.com","ІВАНО-ФРАНКІВСЬКА","СОЛОТВИНСЬКА","2620455500",NULL,"село","ЯБЛУНЬКА","2620489201","ІВАНО-ФРАНКІВСЬКА область, село ЯБЛУНЬКА, вулиця Могильницького, 54а","01010000000667F0F78B513840D65757056A594840","48.698548","24.318542"
"7e910798-7dfb-4561-ac96-aa610c6c5794","aeb7f06b-f8e0-42ef-915f-7c87c93b8908","Амбулаторія загальної практики - сімейної медицини №7","Амбулаторія","+380973593369","korostenpmsd@gmail.com","ЖИТОМИРСЬКА","КОРОСТЕНСЬКА","1810700000",NULL,"село","ВАСЬКОВИЧІ","1822380901","ЖИТОМИРСЬКА область, село Васьковичі, вулиця Першотравнева, 7","010100000078280AF489B43C40892991442F8B4940","51.08738","28.70523"
"b337c37d-3dff-4266-b51a-9ab5b26a7094","aead7129-04cb-469e-b7bf-ce4276e7474d","Созонівська амбулаторія загальної практики сімейної медицини","Амбулаторія","+380992985830","sozonivka.amb.9@gmail.com","КІРОВОГРАДСЬКА","ВЕЛИКОСЕВЕРИНІВСЬКА","3522581200",NULL,"село","СОЗОНІВКА","3522587001","КІРОВОГРАДСЬКА область, село СОЗОНІВКА, вулиця Паркова, 9","0101000000699FD854272A4040CE14DFF53E484840","48.5644214","32.3293253"
"85a5f2a4-dc22-4114-ad70-9dc883f45e6c","aead5f90-1535-4206-a028-07b6c14f1541","Амбулаторія ЗПСМ с.Юрківці","Амбулаторія","+380506310168","jambulatoria@gmail.com","ЧЕРНІВЕЦЬКА","ЮРКОВЕЦЬКА","7321589700","ЧЕРНІВЕЦЬКИЙ","село","ЮРКІВЦІ","7321589701","ЧЕРНІВЕЦЬКА область, ЧЕРНІВЕЦЬКИЙ район, село ЮРКІВЦІ, вулиця Шкільна , 3","0101000000C34A051555EF394077D844662E404840","48.501416","25.934892"
"bf7a487d-2147-4399-82a8-3d1e65c7ae30","aea45773-a892-41b4-b518-556b68c7fc6b","ФП с.Супівка","ФАП","+380986703188","pazyk040260@gmail.com","ВІННИЦЬКА","КОПАЙГОРОДСЬКА","0520255300","ЖМЕРИНСЬКИЙ","село","СУПІВКА","0520284803","ВІННИЦЬКА область, ЖМЕРИНСЬКИЙ район, село СУПІВКА, вулиця Лесі Українки, 9","01010000006891ED7C3FA53B405DFE43FAED6B4840","49.000440","27.985390"
"84cf7a48-8fd4-48e1-a918-45b5b3b996a7","ae8c08fd-578c-4187-b7d5-fc76bc4af8a2","Фельдшерсько - акушерський пункт с. Узлісся","ФАП","+380966661556","oleksiyovets81@ukr.net","РІВНЕНСЬКА","ДУБРОВИЦЬКА","5621810100","САРНЕНСЬКИЙ","село","УЗЛІССЯ","5621880403","РІВНЕНСЬКА область, САРНЕНСЬКИЙ район, село УЗЛІССЯ, вулиця Центральна, 2б","01010000003B8F8AFF3BB23A40CC7D721420C24940","51.217442","26.340103"
"e2937f69-2896-4901-ae41-e6e5e0d3adc4","afc7a9be-00f0-4878-a368-6f25567a6ad9","Пилипи – Борівський ФАП","ФАП","+380976062192, +380976062192","p.borivsk@gmail.com","ВІННИЦЬКА","ТОМАШПІЛЬСЬКА","0523955100","ТУЛЬЧИНСЬКИЙ","село","ПИЛИПИ-БОРІВСЬКІ","0523984601","ВІННИЦЬКА область, ТУЛЬЧИНСЬКИЙ район, село ПИЛИПИ-БОРІВСЬКІ, вулиця Партизанська, 8-Б","0101000000F085C954C1583C409CC420B072404840","48.5035","28.3467"
"dd6d9f10-b839-44ba-b1b2-2c3ae9d81d2f","afc26360-9fc2-4764-8a4e-be40a50e0b5a","Косівська амбулаторія ЗПСМ","Амбулаторія","+380000000000","sh09840578@gmail.com","КІРОВОГРАДСЬКА","ПРИЮТІВСЬКА","3520355800","ОЛЕКСАНДРІЙСЬКИЙ","село","КОСІВКА","3520384101","КІРОВОГРАДСЬКА область, ОЛЕКСАНДРІЙСЬКИЙ район, село КОСІВКА, вулиця Центральна, 23","01010000004F1E166A4D834040F085C954C1684840","48.563220","33.210569"
"06856362-f506-48d0-89ac-36a7d8d3961c","afb94932-68b2-465e-9c1e-d0a0c602676c","Іванівська АЗПСМ","Амбулаторія","+380563096754","ivanivka_azpsm@ukr.net","ДНІПРОПЕТРОВСЬКА","ІЛАРІОНІВСЬКА","1224855300","СИНЕЛЬНИКІВСЬКИЙ","село","ІВАНІВКА","1224855302","ДНІПРОПЕТРОВСЬКА область, СИНЕЛЬНИКІВСЬКИЙ район, село ІВАНІВКА, вулиця Центральна, 64","01010000000FD1E80E625742403813D385580B4840","48.7270371","34.5763712"
"60af9099-ee7c-49da-b9b2-144a46caf06b","afb5c2ee-8cd0-42c0-9fe5-3a963325496e","Григорівська амбулаторія загальної практики – сімейної медицини","Амбулаторія","+380673781964","grigor_azpsm@ukr.net","ЗАПОРІЗЬКА","НОВООЛЕКСАНДРІВСЬКА","2322187900","ЗАПОРІЗЬКИЙ","село","ГРИГОРІВКА","2322182401","ЗАПОРІЗЬКА область, ЗАПОРІЗЬКИЙ район, село ГРИГОРІВКА, вулиця Радісна, 82","0101000000865AD3BCE3AC4140F085C954C1D84740","47.6934","35.3507"
"e578efc4-b404-4db0-ab08-27f4c26e4ef9","afae3065-2f98-4413-9df0-8cc320fc8bb5","АЗПСМ с.Стальнівці (КНП \","Амбулаторія","+380503151004, +380373356238","s.azpsm@gmail.com","ЧЕРНІВЕЦЬКА","МАМАЛИГІВСЬКА","7323084300","ДНІСТРОВСЬКИЙ","село","СТАЛЬНІВЦІ","7323087501","ЧЕРНІВЕЦЬКА область, ДНІСТРОВСЬКИЙ район, село СТАЛЬНІВЦІ, вулиця Головна, 4","0101000000DE9387855A533A402CD49AE61D174840","48.2988959","26.5520226"
"019a7d41-15a4-4c52-8ec5-7a87bc5d1e15","afa9eebf-06d7-49be-99f4-9c1d991370d9","ФАП с.Пилипо-Кошара","ФАП","+380975547031","mir.lik.2017@ukr.net","ЖИТОМИРСЬКА","МИРОПІЛЬСЬКА","1821455600","ЖИТОМИРСЬКИЙ","село","ПИЛИПО-КОШАРА","1821482903","ЖИТОМИРСЬКА область, ЖИТОМИРСЬКИЙ район, село Пилипо-Кошара, вулиця Кооперативна, 4","010100000090F7AA9509CF3B407311DF8959134940","50.15117","27.80874"
"4a4c8e45-eaf0-48ff-8a43-be6a36b93548","af9efffd-d101-4ff8-84ed-fda1e5bf18c8","ФАП с. Острівне","ФАП","+380965844870","ar-cpmsd@ukr.net","ОДЕСЬКА","СУВОРОВСЬКА","5122055400","БОЛГРАДСЬКИЙ","село","ОСТРІВНЕ","5120484701","ОДЕСЬКА область, БОЛГРАДСЬКИЙ район, село ОСТРІВНЕ, вулиця Бурлака Волканова, 179","01010000000DFB3DB14E273D40A75F7D97ADE14640","45.729089","28.777935"
"07489874-fb72-4f7d-b604-28ee3778555d","af9533fc-1765-491e-82bf-b92364f7cc1c","АЗПСМ с.Ставне","Амбулаторія","+380313536238","st265@ukr.net","ЗАКАРПАТСЬКА","СТАВНЕНСЬКА","2120885200","УЖГОРОДСЬКИЙ","село","СТАВНЕ","2120885201","ЗАКАРПАТСЬКА область, УЖГОРОДСЬКИЙ район, село СТАВНЕ, вулиця без вулиці, 265","0101000000FE2B2B4D4AB1364051DEC7D11C7F4840","48.993067","22.69254"
"6b10c1e7-1ca7-4cda-bf82-85b9c2f429c1","af91952c-44d8-416a-bc20-c8371363488d","Амбулаторії загальної практики-сімейної медицини №17","Амбулаторія","+380684852163","17_azpsm@ukr.net","ХМЕЛЬНИЦЬКА","ХМЕЛЬНИЦЬКА","6810100000",NULL,"село","ПИРОГІВЦІ","6825086701","ХМЕЛЬНИЦЬКА область, село ПИРОГІВЦІ, вулиця Штена, 5","01010000008DF56805E1613E401BACEE47403B4940","49.385363","27.2487276"
"9dcaf939-aeb9-4118-8ced-a3663165adc5","af78a7b4-167d-4041-a681-db6328cb22c0","Знаменівська амбулаторія загальної практики-сімейної медицини","Амбулаторія","+380682904890","azpsmznamenivka@ukr.net","ДНІПРОПЕТРОВСЬКА","ПІЩАНСЬКА","1223285500","НОВОМОСКОВСЬКИЙ","село","ЗНАМЕНІВКА","1223282501","ДНІПРОПЕТРОВСЬКА область, НОВОМОСКОВСЬКИЙ район, село ЗНАМЕНІВКА, вулиця Центральна, 186","010100000077F86BB246B941408E23D6E253504840","48.62756","35.44747"
"e7324ef4-0804-462c-b021-485327799bf7","af63b8b8-d6cf-49f9-a16c-3c5463d3630d","Короленківський ФАП","ФАП","+380534696778","korolenfap@gmail.com","ПОЛТАВСЬКА","КАРЛІВСЬКА","5321610100","ПОЛТАВСЬКИЙ","село","КОРОЛЕНКІВКА","5321683404","ПОЛТАВСЬКА область, ПОЛТАВСЬКИЙ район, село КОРОЛЕНКІВКА, вулиця Садова, 14","0101000000D844662E708D4140C7B8E2E2A8C44840","49.536404","35.104986"
"9941c9f1-92a8-42f0-be80-a27e218ca8a6","af611754-2ecb-409c-8738-1a540f7df213","Великоугольська амбулаторія загальної практики–сімейної медицини Комунального некомерційного підприємства Тячівської районної ради Центр первинної медико-санітарної допомоги","Амбулаторія","+380679517900","volodimir950@ukr.net","ЗАКАРПАТСЬКА","УГЛЯНСЬКА","2124487600","ТЯЧІВСЬКИЙ","село","ВЕЛИКА УГОЛЬКА","2124480601","ЗАКАРПАТСЬКА область, ТЯЧІВСЬКИЙ район, село ВЕЛИКА УГОЛЬКА, вулиця Центральна, 50","01010000005D5320B3B3A83740AA0B1DE0EE1B4840","48.2182274","23.658992"
"9ae96d1b-da0d-4e18-9f94-2086c31d854d","af4d9834-db0a-4f4e-ba48-ea11f044c4a2","Фельдшерсько-акушерський пункт с.Поляниця КНП ""ЯЦПМСД""","ФАП","+380677047224","igor.sherbyuk@i.ua","ІВАНО-ФРАНКІВСЬКА","БОЛЕХІВСЬКА","2610200000",NULL,"село","ПОЛЯНИЦЯ","2610291601","ІВАНО-ФРАНКІВСЬКА область, село ПОЛЯНИЦЯ, вулиця Карпатська, 6 а","01010000004BE48233F8773840912749D74C2C4840","48.346095","24.468631"
"ee35f0cc-796a-4329-872c-dd6a72482d65","af40e556-fad2-4ada-a39c-d42850558800","Закарпастька область, Хустський район, с. Крайниково, вул.Дружби, буд. 4 - Амбулаторія с. Крайниково","Амбулаторія","+380674373194","lukach283@gmail.com","ЗАКАРПАТСЬКА","ХУСТСЬКА","2110800000",NULL,"село","КРАЙНИКОВО","2125384401","ЗАКАРПАТСЬКА область, село КРАЙНИКОВО, вулиця Дружби, 4","010100000019C91EA1667037404774CFBA460F4840","48.119346","23.439066"
"684466c7-2512-4aad-872d-363dd41d5dca","b07878b0-5a27-4f6c-b572-827b79c7eb5c","Пункт здоров'я с.Березівка","ФАП","+380343522290","roh_cpmsa.berezivka@ukr.net","ІВАНО-ФРАНКІВСЬКА","РОГАТИНСЬКА","2624410100","ІВАНО-ФРАНКІВСЬКИЙ","село","БЕРЕЗІВКА","2624483103","ІВАНО-ФРАНКІВСЬКА область, ІВАНО-ФРАНКІВСЬКИЙ район, село БЕРЕЗІВКА, вулиця Хомина, 2","01010000009D52149E868A3840E683544090AA4840","49.3325272","24.5411166"
