"legal_entity_id","legal_entity_name","legal_entity_edrpou","care_type","property_type","legal_entity_email","legal_entity_website","legal_entity_phone","legal_entity_owner_name","registration_area","registration_settlement","registration_address","lat","lng"
"c7461048-72c5-4dae-a3db-c2919ac44853","ЖУК ІННА ЛЕОНІДІВНА","ФОП","Первинна","ФОП","innazhuck39@gmail.com","","+380675428959","Жук Інна Леонідівна","СУМСЬКА","РОМНИ","Україна, 42000, Сумська обл., місто Ромни, ВУЛИЦЯ КОРЖІВСЬКА, будинок 65, квартира 57","50.4172232","30.5247632"
"3229dfdd-5dda-4ade-bf8f-b5856c6a76d6","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ДИТЯЧА ПОЛІКЛІНІКА № 14"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","03293936","Первинна","Комунальна","policlinika14@ukr.net","","+380577250390","Прасол Віра Миколаївна","ХАРКІВСЬКА","ХАРКІВ","Україна, 61204, Харківська обл., місто Харків, ПРОСПЕКТ ЛЮДВИГА СВОБОДИ, будинок 48-В","50.0568898","36.2051978"
"fb6b5f38-9a27-431b-87d0-400112d8bbb2","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БАЗИСМЕД""","39075068","Первинна","Приватна (без ФОП)","bazismedcv@gmail.com","","+380995647050","Шевкун Тетяна Валеріївна","ЧЕРНІВЕЦЬКА","ЧЕРНІВЦІ","Україна, 58004, Чернівецька обл., місто Чернівці, ВУЛИЦЯ РІВНЕНСЬКА, будинок 5 А","48.2646342","25.9228056"
"35cab8bc-db44-4e1e-bf23-4dc7ffda5626","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ВИРІВСЬКОЇ СІЛЬСЬКОЇ РАДИ","44593643","Первинна","Комунальна","vyrypmsd@gmail.com","","+380509581137","Вишня Тетяна Ярославівна","РІВНЕНСЬКА","СЕЛИЩЕ","Україна, 34552, Рівненська обл., Сарненський р-н, село Селище, вул.Заводська, будинок 7А","51.1974009","26.8952201"
"e7584b5b-84fb-4322-87a4-c7590bfb4072","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОУШИЦЬКОЇ СЕЛИЩНОЇ РАДИ","38447428","Первинна","Комунальна","kp.centr.2024@ukr.net","","+380677922700","Гурський Олександр Станіславович","ХМЕЛЬНИЦЬКА","СТАРА УШИЦЯ(З)","Україна, 32385, Хмельницька обл., Кам'янець-Подільський р-н, селище міського типу Стара Ушиця(з), вул.Головна, будинок 77- Б","48.5957752","27.0816446"
"e7b0cae1-32cc-4382-80e8-09da4d7328a6","Комунальне некомерційне підприємство Красненської селищної ради Золочівського району Львівської області ""Красненська міська лікарня""","43919770","Первинна","Комунальна","krasneknp@gmail.com","","+380964212160","Замроз Володимир Степанович","ЛЬВІВСЬКА","КРАСНЕ(З)","Україна, 80560, Львівська обл., Золочівський р-н, селище міського типу Красне(з), вул.Золочівська, будинок 10","49.9197408","24.617908"
"3b7fbb22-a1ca-409b-9dbe-32a5edb095d5","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СТАРДОКТОР""","37069026","Первинна","Приватна (без ФОП)","clinic@stardoctor.com.ua","","+380956554095","Лесняк Дмитро Вікторович","ДНІПРОПЕТРОВСЬКА","ДНІПРО","Україна, 49000, Дніпропетровська обл., місто Дніпро, вул.Володимира Мономаха, будинок 17А",NULL,NULL
"543efa58-a57d-4a1f-a738-a7b4b8dcc8a0","Орловська Руслана Миколаївна","ФОП","Первинна","ФОП","orlovska.ruslana@gmail.com","","+380674195080","Орловська Руслана Миколаївна","ІВАНО-ФРАНКІВСЬКА","ІВАНО-ФРАНКІВСЬК","Україна, 76018, Івано-Франківська обл., Івано-Франківський р-н, місто Івано-Франківськ, вул. Гузара Любомира Кардинала, будинок 33, квартира 9",NULL,NULL
"280adcdf-dcd7-4aa0-9a6b-fc5c4248885a","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО СТАРОСАМБІРСЬКОЇ МІСЬКОЇ РАДИ ""СТАРОСАМБІРСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ""","42428764","Первинна","Комунальна","st.sambirpmd@gmail.com","","+380978046680","Галевич Марта Ростиславівна","ЛЬВІВСЬКА","СТАРИЙ САМБІР","Україна, 82000, Львівська обл., Самбірський р-н, місто Старий Самбір, вул.Галицького Л., будинок 86, кабінет 22","49.443994","23.0037506"
"76de29dd-c120-4328-9e7e-c3e3c40a8297","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЧЕРНІГІВСЬКА МІСЬКА ЛІКАРНЯ № 2"" ЧЕРНІГІВСЬКОЇ МІСЬКОЇ РАДИ","14233274","Первинна","Комунальна","chgb2_kv@ukr.net","","+380462909010","Кухар Владислав Вікторович","ЧЕРНІГІВСЬКА","ЧЕРНІГІВ","Україна, 14034, Чернігівська обл., місто Чернігів, пр.Грушевського Михайла, будинок 168б","51.5172797","31.3095241"
"fd46225d-fdd6-4992-8856-223b4330a051","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ДИТЯЧА ПОЛІКЛІНІКА № 14"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","03293936","Спеціалізована","Комунальна","policlinika14@ukr.net","","+380577250390","Прасол Віра Миколаївна","ХАРКІВСЬКА","ХАРКІВ","Україна, 61204, Харківська обл., місто Харків, ПРОСПЕКТ ЛЮДВИГА СВОБОДИ, будинок 48-В","50.0572394","36.2089043"
"d56c59f3-348a-460d-91d1-5b2b08def5d0","БІБЕН ТАМАРА ВАСИЛІВНА","ФОП","Первинна","ФОП","biben1990@ukr.net","","+380966257110","Бібен Тамара Василівна","ЗАКАРПАТСЬКА","ВІЛЬХІВЦІ-ЛАЗИ","Україна, 90544, Закарпатська обл., Тячівський р-н, село Вільхівці-Лази, вул.Чертіж, будинок 6 ""Б""","48.1216021","23.704272"
"a1acefb9-1da2-48d1-b16c-0f76885d0191","ВАЛЕНКО ОЛЕКСАНДР ОЛЕКСАНДРОВИЧ","ФОП","Первинна","ФОП","doktorvalenko@gmail.com","","+380969274894","Валенко Олександр Олександрович","ДНІПРОПЕТРОВСЬКА","КАМ'ЯНСЬКЕ","Україна, 51937, Дніпропетровська обл., місто Кам'янське, вул.40 років Перемоги, будинок 6, кабінет 1","48.5974029","34.5615862"
"e422bfae-f825-489f-ab05-9eea2bfb491e","Комунальне некомерційне підприємство ""Золотопотіцький центр первинної медико-санітарної допомоги"" Золотопотіцької селищної ради ","44358720","Первинна","Комунальна","zp.centr.pmsd@gmail.com","","+380970165278","Крижановський Ярослав Романович","ТЕРНОПІЛЬСЬКА","ЗОЛОТИЙ ПОТІК(З)","Україна, 48451, Тернопільська обл., Чортківський р-н, селище міського типу Золотий Потік(з), вул.Лесі Українки, будинок 77","48.9087059","25.3358799"
"88597472-781e-4169-ab16-a00bf9fd1c17","ГАНГУР ДІАНА ВАЛЕРІЇВНА","ФОП","Первинна","ФОП","fophsh@meta.ua","","+380984550106","Гангур Діана Валеріївна","ЗАКАРПАТСЬКА","ХУСТЕЦЬ","Україна, 90434, Закарпатська обл., Хустський р-н, село Хустець, вул.Джороминт, будинок 1","48.2339706","23.5518131"
"a2b83279-f5d2-4a9a-8a19-6f3d1bd59e8b","Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги"" Преображенської сільської ради Пологівського району Запорізької  області","40241769","Первинна","Комунальна","pr.azpsm@ukr.net","","+380660664996, +380614141432","Козир Вікторія Олександрівна","ЗАПОРІЗЬКА","ПРЕОБРАЖЕНКА","Україна, 70545, Запорізька обл., Пологівський р-н, село Преображенка, вул.Преображенська, будинок 6а","47.5800288","35.8030878"
"f6628fb0-36b1-4909-984c-63cc23f3c19e","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ"" КОЖАНСЬКОЇ СЕЛИЩНОЇ РАДИ ФАСТІВСЬКОГО РАЙОНУ КИЇВСЬКОЇ ОБЛАСТІ","44517117","Первинна","Комунальна","knp_azpsm_adm@ukr.net","","+380506768061","Демченко Михайло Миколайович","КИЇВСЬКА","КОЖАНКА(З)","Україна, 08550, Київська обл., Фастівський р-н, селище міського типу Кожанка(з), вул.Шевченка, будинок 6","49.9679703","29.7645366"
"88e7a013-f5f8-41e4-9fad-b04b9fcaa5a2","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ПІСОЧИНСЬКОЇ СЕЛИЩНОЇ РАДИ ""ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ №2 ХАРКІВСЬКОГО РАЙОНУ""","38743588","Первинна","Комунальна","pesochincpmsd@ukr.net","","+380577427230","Канцедал Любов Володимирівна","ХАРКІВСЬКА","ПІСОЧИН(З)","Україна, 62416, Харківська обл., Харківський р-н, селище міського типу Пісочин(з), вул.Беліменків ім., будинок 4-А","49.9580516","36.1189983"
"dc83e0b6-a967-418c-8194-6459904d159d","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОБУХІВСЬКОЇ МІСЬКОЇ РАДИ ""ОБУХІВСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ""","01994155","Первинна","Комунальна","hospital-esoz+8@ukr.net","","+380688353440","Фетисенко Оксана Олегівна","КИЇВСЬКА","ОБУХІВ(З)","Україна, 08704, Київська обл., місто Обухів(з), вул.Каштанова, будинок 52",NULL,NULL
"a6a59f91-5023-4077-8a83-7dff8b84527d","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СТАРОУШИЦЬКОЇ СЕЛИЩНОЇ РАДИ","38447428","Спеціалізована","Комунальна","kp.centr.2024@ukr.net","","+380677922700","Гурський Олександр Станіславович","ХМЕЛЬНИЦЬКА","СТАРА УШИЦЯ(З)","Україна, 32385, Хмельницька обл., Кам'янець-Подільський р-н, селище міського типу Стара Ушиця(з), вул.Головна, будинок 77- Б","48.5957752","27.0816446"
"8434d8b3-25ce-45cf-924e-610415693c72","Кащук Марія Анатоліївна","ФОП","Первинна","ФОП","m.kashchuk23@gmail.com","","+380973201722","Кащук Марія Анатоліївна","ЛЬВІВСЬКА","ЛЬВІВ","Україна, 79017, Львівська обл., місто Львів, вул.Мечникова І., будинок 20, квартира 54",NULL,NULL
"8ec2493d-6055-40f0-ae98-8973850591ae","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ПЕРИНАТАЛЬНИЙ ЦЕНТР М. КИЄВА"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","22964365","Спеціалізована","Комунальна","pcenter.kyiv@ukr.net","","+380445228745","Говсєєв Дмитро Олександрович","М.КИЇВ","КИЇВ","Україна, 03150, місто Київ, ВУЛИЦЯ ПРЕДСЛАВИНСЬКА, будинок 9","50.4271964","30.5198196"
"c71f31b1-307f-4fc4-94fe-f76e749683a6","КУПЧЕНКО ТЕТЯНА СТАНІСЛАВІВНА","ФОП","Первинна","ФОП","kupchenkots@ukr.net","","+380671328727","Купченко Тетяна Станіславівна","ЧЕРКАСЬКА","МАНЬКІВКА","Україна, 20101, Черкаська обл., Маньківський р-н, селище міського типу Маньківка, ВУЛИЦЯ СОБОРНА , будинок 15А, квартира 28","48.9637488","30.3336559"
"919a7ccd-75f2-4b3a-93f3-3d35809854f8","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""СТОМАТОЛОГІЧНА ПОЛІКЛІНІКА №2"" ЖИТОМИРСЬКОЇ МІСЬКОЇ РАДИ","42789094","Спеціалізована","Комунальна","03881455m@ukr.net","","+380961554646","Савіцька Аліна Євгенівна","ЖИТОМИРСЬКА","ЖИТОМИР","Україна, 10031, Житомирська обл., місто Житомир, ВУЛИЦЯ ПОКРОВСЬКА, будинок 159","50.287292","28.6534741"
"b5d624e7-2139-4809-b3b8-7f8d86c017e6","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІМЕЙНА КЛІНІКА ""МЕДЕКСПЕРТ""","39944539","Первинна","Приватна (без ФОП)","dir@me.dp.ua","me.dp.ua","+380671097259","Водонос Ірина Віталіївна","ДНІПРОПЕТРОВСЬКА","ДНІПРО","Україна, 49054, Дніпропетровська обл., місто Дніпро, ПРОСПЕКТ ОЛЕКСАНДРА ПОЛЯ, будинок 103, приміщення 101","48.4446601","35.0216978"
"f526f8b0-65e1-4fda-9923-a6a2e618a42b","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТР СІМЕЙНОЇ МЕДИЦИНИ ""ДАНКО""","44367740","Спеціалізована","Приватна (без ФОП)","medic.danco@gmail.com","","+380979831595","Абрамчук Світлана Деомидівна","ЧЕРНІВЕЦЬКА","МИГОВЕ","Україна, 59236, Чернівецька обл., Вижницький р-н, село Мигове, вул.Центральна, будинок 129-А",NULL,NULL
"b3891261-708b-45e0-81b0-b0b41210f4c9","Кольченко Леся Михайлівна","ФОП","Первинна","ФОП","zdorovadytyna018@ukr.net","","+380977824592","Кольченко Леся Михайлівна","ЛЬВІВСЬКА","ЛЬВІВ","Україна, 79010, Львівська обл., місто Львів, вул.Ніжинська, будинок 29в, квартира 3",NULL,NULL
"7249b460-da84-4ca1-868f-3b7cddd0933f","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ІНСТИТУТ КРІОРЕАБІЛІТАЦІЇ»","45286338","Первинна","Приватна (без ФОП)","criolicar@gmail.com","","+380968929889","Дуванов Павло Володимирович","ТЕРНОПІЛЬСЬКА","ЧОРТКІВ","Україна, 48501, Тернопільська обл., Чортківський р-н, місто Чортків, вул.Залізнична, будинок 127",NULL,NULL
"efb0fc6a-c439-421e-a13c-db97dad11797","ЧЕБОТАР ОКСАНА ОЛЕГІВНА","ФОП","Первинна","ФОП","dr.chebotar80@meta.ua","","+380665612020","Чеботар Оксана Олегівна","ОДЕСЬКА","ОДЕСА","Україна, 65123, Одеська обл., місто Одеса, ВУЛИЦЯ АКАДЕМІКА ЗАБОЛОТНОГО, будинок 56/3, квартира 5","46.5761475","30.801314"
"031f8a15-6ed5-4e29-86a1-440cabfae2ae","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БЕРЕГОМЕТСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БЕРЕГОМЕТСЬКОЇ СЕЛИЩНОЇ РАДИ ВИЖНИЦЬКОГО РАЙОНУ ЧЕРНІВЕЦЬКОЇ ОБЛАСТІ","36753285","Первинна","Комунальна","cpmsd-ber@med.cv.ua","","+380373036536","Одочук Надія Степанівна","ЧЕРНІВЕЦЬКА","БЕРЕГОМЕТ","Україна, 59233, Чернівецька обл., Вижницький р-н, селище міського типу Берегомет, ВУЛИЦЯ ЦЕНТРАЛЬНА, будинок 12","48.1782952","25.3426628"
"6df6e51c-ef05-403f-8493-45bb5b7224e9","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ПОМІЧНЯНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ПОМІЧНЯНСЬКОЇ МІСЬКОЇ РАДИ","41835741","Первинна","Комунальна","cpmsd_pom@ukr.net","","+380960180850","Ратушенко Ірина Василівна","КІРОВОГРАДСЬКА","ПОМІЧНА","Україна, 27030, Кіровоградська обл., Добровеличківський р-н, місто Помічна, ВУЛИЦЯ ПЕРЕМОГИ, будинок 89","48.2465578","31.4060472"
"da411c71-acd7-4e23-aa68-cdbbe88fff80","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""СТОМАТОЛОГІЧНА ПОЛІКЛІНІКА №1"" ЖИТОМИРСЬКОЇ МІСЬКОЇ РАДИ","42788677","Спеціалізована","Комунальна","stomatmed1@gmail.com","http://zt-rada.gov.ua","+380412470364","Власюк Наталія Василівна","ЖИТОМИРСЬКА","ЖИТОМИР","Україна, 10008, Житомирська обл., місто Житомир, ВУЛИЦЯ СВЯТОСЛАВА РІХТЕРА, будинок 2","50.2527809","28.6716976"
"23e2921f-dd6e-43c7-bf66-7ee75747f6e2","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АКВАМАРІН КЛІНІК""","43930862","Первинна","Приватна (без ФОП)","380965500785aqua@gmail.com","","+380965500785","Чайка Іван Іванович","ОДЕСЬКА","ОДЕСА","Україна, 65012, Одеська обл., місто Одеса, вул.Канатна, будинок 81, приміщення 63",NULL,NULL
"66a1d2b9-d7b5-4efa-a65f-2b9e2ca24286","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КРИВОРІЗЬКОЇ СІЛЬСЬКОЇ РАДИ""","37802778","Первинна","Комунальна","raysdrav@ukr.net","","+380990096710","Ніколаєва Світлана Леонідівна","ДОНЕЦЬКА","ДОБРОПІЛЛЯ","Україна, 85032, Донецька обл., Покровський р-н, село Добропілля, вул.Шкільна, будинок 1А","48.4691324","37.0871224"
"1c140afc-ce82-433e-beac-29fabc000446","НАЗАРЮК ОЛЕНА ВАСИЛІВНА","ФОП","Первинна","ФОП","nazariuk.whiteroom@gmail.com","","+380660587132","Назарюк Олена Василівна","ЧЕРНІВЕЦЬКА","ЧЕРНІВЦІ","Україна, 58013, Чернівецька обл., Чернівецький р-н, місто Чернівці, вулиця Сергія Скальда, будинок 30, квартира 120",NULL,NULL
"da0bf435-0334-49b6-83c6-c4e893ded185","НЕВІДОМА ТЕТЯНА ВАСИЛІВНА","ФОП","Первинна","ФОП","nevidoma81@gmail.com","","+380679866111","Невідома Тетяна Василівна","ДНІПРОПЕТРОВСЬКА","ДНІПРО","Україна, 40525, Дніпропетровська обл., місто Дніпро, бульв. Слави, будинок 3, квартира 195",NULL,NULL
"6526e6bd-139c-4885-be7b-37a92a19d07d","ЗАЯЦЬ ІРЕНА ТЕОДОРІВНА","ФОП","Первинна","ФОП","myfamilydoctor.if@gmail.com","","+380505889595","Заяць Ірена Теодорівна","ІВАНО-ФРАНКІВСЬКА","ІВАНО-ФРАНКІВСЬК","Україна, 77014, Івано-Франківська обл., Івано-Франківський р-н, місто Івано-Франківськ, вулиця Михайла Зорія, будинок 26",NULL,NULL
"e5dece73-c0c0-4af4-a5e8-f34fd6accacb","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ"" РІВНЕНСЬКОЇ МІСЬКОЇ РАДИ","02000085","Спеціалізована","Комунальна","rivnecml@gmail.com","http://cml.rv.ua","+380362637941","Ординський Юрій Миколайович","РІВНЕНСЬКА","РІВНЕ","Україна, 33018, Рівненська обл., Рівненський р-н, місто Рівне, вул.Карнаухова Миколи, будинок 25-А","50.6199","26.251617"
"0dc1c9b5-7f5a-4ff7-a6d3-514d098957b1","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №4"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","30212155","Спеціалізована","Комунальна","kankmkl@gmail.com","https://kmkl4.org","+380986376747, +380442497846","Мостепан Тетяна Володимирівна","М.КИЇВ","КИЇВ","Україна, 03110, місто Київ, ВУЛИЦЯ СОЛОМ’ЯНСЬКА, будинок 17","50.4242510","30.4823409"
"6e81dea9-bd2d-43cb-a84a-d8b09af188a8","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ДАРНИЦЬКОГО РАЙОНУ М. КИЄВА""","31413640","Первинна","Комунальна","cpmsd_darn@kyivcity.gov.ua","","+380445736792","Сміщук Юрій Олексійович","М.КИЇВ","КИЇВ","Україна, 02068, місто Київ, ВУЛИЦЯ СРІБНОКІЛЬСЬКА, будинок 14-Б","50.3997545","30.6214713"
"ead77834-cff9-4cbe-9854-dc87507073ca","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""МІСЬКИЙ ЛІКУВАЛЬНО-ДІАГНОСТИЧНИЙ ЦЕНТР""","37898491","Первинна","Комунальна","cmdc@ukr.net","https://www.mldc.vn.ua","+380630269373, +380432652265","Гранківський Петро Владиславович","ВІННИЦЬКА","ВІННИЦЯ","Україна, 21032, Вінницька обл., Вінницький р-н, місто Вінниця, вул.Київська, будинок 68","49.233083","28.468217"
"6cad4d40-0620-4118-b5d1-bf6a200a43d2","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""Перший Медичний центр ""Мій Лікар""","44095552","Спеціалізована","Приватна (без ФОП)","0666782770v@gmail.com","","+380666782770","Ведмідера Ольга Андріївна","СУМСЬКА","СУМИ","Україна, 40021, Сумська обл., місто Суми, вул.Кондратьєва Герасима, будинок 211, корпус Б","50.875546","34.775482"
"fa0f227c-fe77-47c8-9c6a-48d2f99fd76e","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""КЛІНІЧНИЙ ЦЕНТР ОНКОЛОГІЇ, ГЕМАТОЛОГІЇ,ТРАНСПЛАНТОЛОГІЇ ТА ПАЛІАТИВНОЇ ДОПОМОГИ ЧЕРКАСЬКОЇ ОБЛАСНОЇ РАДИ""","02005639","Спеціалізована","Комунальна","kanc@onko.ck.ua","http://onko.ck.ua","+380674742280, +380472370121","Парамонов Віктор Володимирович","ЧЕРКАСЬКА","ЧЕРКАСИ","Україна, 18009, Черкаська обл., місто Черкаси, вул.Луки святителя-хірурга, будинок 7","49.4644295","32.0132966"
"8b965d0b-8f51-4253-8156-0777269f6696","БАБЕНКО ЮЛІЯ ОЛЕКСАНДРІВНА","ФОП","Первинна","ФОП","yulia2601@ukr.net","","+380934375837","Бабенко Юлія Олександрівна","ЧЕРКАСЬКА","ЗОЛОТОНОША","Україна, 19702, Черкаська обл., Золотоніський р-н, місто Золотоноша, вулиця Піддубного, будинок 14",NULL,NULL
"6f896246-5c5c-4038-bb82-27cbbe6ded86","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КОЗЕЛЕЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" КОЗЕЛЕЦЬКОЇ СЕЛИЩНОЇ РАДИ","38799117","Спеціалізована","Комунальна","oster_cpmsd@ukr.net","","+380933042472, +380464641757","Кондратьєва Інна Миколаївна","ЧЕРНІГІВСЬКА","КОЗЕЛЕЦЬ(З)","Україна, 17000, Чернігівська обл., Чернігівський р-н, селище міського типу Козелець(з), вул.Соборності, будинок 24",NULL,NULL
"caac32c7-9b14-4b24-a606-df236f22db89","МЕЛЬНИК НАТАЛІЯ МИХАЙЛІВНА","ФОП","Первинна","ФОП","dc@dobraclinic.ck.ua","","+380681035070","Мельник Наталія Михайлівна","ЧЕРКАСЬКА","ЧЕРКАСИ","Україна, 18000, Черкаська обл., місто Черкаси, вул.Галви В'ячеслава, будинок 112","49.4389153","32.0982781"
"36297eed-2733-4bfa-b4f9-47a589d21900","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР СВЯТОЇ ПАРАСКЕВИ""","36417058","Первинна","Приватна (без ФОП)","medcenter.st@paraskeva.eu","www.medcenter.lviv.ua","+380322954000","Міхнова Тетяна Андріївна","ЛЬВІВСЬКА","ЛЬВІВ","Україна, 79019, Львівська обл., місто Львів, вулиця Софії Яблонської будинок 7","49.839683","24.029717"
"affbb137-0d48-480d-b096-ffc8cf272701","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АІРМЕД""","43036323","Первинна","Приватна (без ФОП)","airmed0601@gmail.com","airmed.ua","+380982894242","Єфіменко Олег Петрович","ОДЕСЬКА","ОДЕСА","Україна, 65045, Одеська обл., місто Одеса, ВУЛИЦЯ КАТЕРИНИНСЬКА, будинок 22","46.4340104","30.7202439"
"f47761c6-544a-4278-a0f8-3e0f23845ca3","ПРИВАТНЕ ПІДПРИЄМСТВО ""МЕДІАН""","32377420","Первинна","Приватна (без ФОП)","median@ukr.net","median.kiev.ua","+380442078000","Батечко Анжела Петрівна","М.КИЇВ","КИЇВ","Україна, 02222, місто Київ, ВУЛ.ЛАВРУХІНА, будинок 11, квартира 3","50.5170754","30.597254"
"2c67212c-d3fb-409f-8dfb-79c12b77b0a1","Комунальне некомерційне підприємство ""Кельменецька багатопрофільна лікарня"" Кельменецької селищної ради Дністровського району Чернівецької області","02005674","Первинна","Комунальна","kelm.clinic@gmail.com","","+380373225271","Доготар Олександр Вержілійович","ЧЕРНІВЕЦЬКА","КЕЛЬМЕНЦІ(З)","Україна, 60100, Чернівецька обл., Дністровський р-н, селище міського типу Кельменці(з), вул.Сагайдачного, будинок 75","48.4435097","26.8421332"
"fc14a2e9-c76d-426f-9cab-9fa84f7b0b30","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЕРСОМЕД КИЇВ""","40575458","Первинна","Приватна (без ФОП)","info@persomed.com.ua","","+380967737768","Кліманова Марина Олександрівна","М.КИЇВ","КИЇВ","Україна, 02224, місто Київ, вул.Бальзака Оноре де, будинок 4",NULL,NULL
"f75356ed-d365-4277-be0c-628e55199d4c","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВЕЛИКОБАГАЧАНСЬКА ЦЕНТРАЛЬНА ЛІКАРНЯ"" ВЕЛИКОБАГАЧАНСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ","01999201","Спеціалізована","Комунальна","vbagachkacrl@gmail.com","vb.crl.net.ua","+380667122095, +380534591234","Боженко Світлана Іванівна","ПОЛТАВСЬКА","ВЕЛИКА БАГАЧКА(З)","Україна, 38300, Полтавська обл., Миргородський р-н, селище міського типу Велика Багачка(з), вул.Каштанова, будинок 21","49.7898411","33.7227175"
